author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
Леонид Дмитриев,realtor,https://spb.cian.ru/sale/flat/298410786/,Санкт-Петербург,sale,flat,1,4,1,29.8,-1,0,4499000.0,Пушкинский, Толмачева,7,Купчино,
GloraX,developer,https://spb.cian.ru/sale/flat/303819725/,Санкт-Петербург,sale,flat,8,9,2,49.17,-1,0,17299999.0,Адмиралтейский, Шкапина,15,Балтийская,GloraX Балтийская
БрокерЪ Недвижимость,real_estate_agent,https://spb.cian.ru/sale/flat/302893609/,Санкт-Петербург,sale,flat,5,8,2,77.7,-1,0,46999000.0,Центральный,переулок Басков,2,Маяковская,Русский дом
Insiders,real_estate_agent,https://spb.cian.ru/sale/flat/301450405/,Санкт-Петербург,sale,flat,2,5,2,43.2,-1,0,10990000.0,Красногвардейский,проспект Металлистов,8,Новочеркасская,
ПИК,developer,https://spb.cian.ru/sale/flat/295906217/,Санкт-Петербург,sale,flat,3,14,2,51.5,-1,0,15657197.0,Фрунзенский,Волковское,1,Обводный канал,Аэронавт ЖК
Луч,real_estate_agent,https://spb.cian.ru/sale/flat/302933507/,Санкт-Петербург,sale,flat,1,5,2,67.0,-1,0,16999000.0,Адмиралтейский,Казанская ,38,Сенная площадь,
Мир квартир элит Крестовский,real_estate_agent,https://spb.cian.ru/sale/flat/303583436/,Санкт-Петербург,sale,flat,10,13,2,131.9,-1,0,69907000.0,Петроградский,Ждановская ,45,Чкаловская,Леонтьевский мыс
ЛСР Санкт-Петербург,developer,https://spb.cian.ru/sale/flat/299364591/,Санкт-Петербург,sale,flat,2,25,1,26.3,-1,0,4918100.0,Красногвардейский,Полюстрово,,Академическая,Цветной Город
BEYOND. ex-Engel Volkers,real_estate_agent,https://spb.cian.ru/sale/flat/292289237/,Санкт-Петербург,sale,flat,4,7,3,133.8,-1,0,160000000.0,Петроградский,Депутатская ,26,Крестовский остров,Венеция
BEYOND. ex-Engel Volkers,real_estate_agent,https://spb.cian.ru/sale/flat/285781198/,Санкт-Петербург,sale,flat,2,8,4,203.8,-1,0,78500000.0,Петроградский,Петровский проспект,11к2,Крестовский остров,Neva Haus
AAG,developer,https://spb.cian.ru/sale/flat/298267788/,Санкт-Петербург,sale,flat,11,12,2,89.4,-1,0,39888402.0,Красногвардейский,проспект Шаумяна,14,Новочеркасская,Alter
NF GROUP  St Petersburg,real_estate_agent,https://spb.cian.ru/sale/flat/302072216/,Санкт-Петербург,sale,flat,9,10,4,245.9,-1,0,300000000.0,Петроградский,Ждановская ,45,Чкаловская,Леонтьевский мыс
BEYOND. ex-Engel Volkers,real_estate_agent,https://spb.cian.ru/sale/flat/298392017/,Санкт-Петербург,sale,flat,5,6,3,86.8,-1,0,84500000.0,Петроградский,Спортивная ,2,Крестовский остров,Крестовский de luxe
ЛСР Санкт-Петербург,developer,https://spb.cian.ru/sale/flat/298050421/,Санкт-Петербург,sale,flat,15,15,1,32.03,-1,0,10842155.0,Василеостровский,Гавань,12,Горный институт,Морская Набережная ЖК
BEYOND. ex-Engel Volkers,real_estate_agent,https://spb.cian.ru/sale/flat/303276864/,Санкт-Петербург,sale,flat,3,9,4,146.0,-1,0,99900000.0,Петроградский, Рюхина,10,Крестовский остров,
BEYOND. ex-Engel Volkers,real_estate_agent,https://spb.cian.ru/sale/flat/301269651/,Санкт-Петербург,sale,flat,2,8,4,175.1,-1,0,89990000.0,Петроградский,Крестовский проспект,15,Крестовский остров,
Петербургская Строительная Компания,developer,https://spb.cian.ru/sale/flat/297863470/,Санкт-Петербург,sale,flat,6,8,1,40.4,-1,0,24890440.0,Петроградский,набережная Реки Карповки,31к1,Чкаловская,Северная Корона
BEYOND. ex-Engel Volkers,real_estate_agent,https://spb.cian.ru/sale/flat/292149080/,Санкт-Петербург,sale,flat,3,10,3,150.0,-1,0,96000000.0,Петроградский,Ждановская ,45,Чкаловская,Леонтьевский мыс
House Estate,real_estate_agent,https://spb.cian.ru/sale/flat/303278433/,Санкт-Петербург,sale,flat,4,17,1,37.3,-1,0,8500000.0,Невский,проспект Солидарности,14к1,Улица Дыбенко,
ПИК,developer,https://spb.cian.ru/sale/flat/292390935/,Санкт-Петербург,sale,flat,6,13,2,55.9,-1,0,17021780.0,Выборгский,Кантемировская ,11,Лесная,Кантемировская 11
Агентство недвижимости Евгении Крикуненко,real_estate_agent,https://spb.cian.ru/sale/flat/304321771/,Санкт-Петербург,sale,flat,5,10,3,56.8,-1,0,10960000.0,Московский,Дунайский проспект,26/77,Звездная,
ПИК,developer,https://spb.cian.ru/sale/flat/279628314/,Санкт-Петербург,sale,flat,2,12,2,53.7,-1,0,18181746.0,Василеостровский,Гавань,1,Приморская,Шкиперский 19 ЖК
Анна Жукова,realtor,https://spb.cian.ru/sale/flat/299280511/,Санкт-Петербург,sale,flat,6,10,1,38.4,-1,0,13100000.0,Московский,Заставская ,44,Московские ворота,Московские ворота
ЛЮДИ ДЛЯ ЛЮДЕЙ,real_estate_agent,https://spb.cian.ru/sale/flat/303890593/,Санкт-Петербург,sale,flat,9,12,1,40.5,-1,0,17500000.0,Приморский,Белоостровская ,10к1,Лесная,ЦДС Черная речка
Главстрой Санкт-Петербург,developer,https://spb.cian.ru/sale/flat/302780092/,Санкт-Петербург,sale,flat,2,27,1,39.32,-1,0,8552100.0,Выборгский,Заречная ,46к1,Парнас,Северная долина
Вам к нам,real_estate_agent,https://spb.cian.ru/sale/flat/301108095/,Санкт-Петербург,sale,flat,4,15,3,71.2,-1,0,19900000.0,Приморский,Мебельная ,19К2,Беговая,Дом с курантами
Престиж,real_estate_agent,https://spb.cian.ru/sale/flat/300666521/,Санкт-Петербург,sale,flat,12,12,2,77.5,-1,0,22500000.0,Приморский,проспект Авиаконструкторов,54,Комендантский проспект,Modum
Базис,developer,https://spb.cian.ru/sale/flat/301311414/,Санкт-Петербург,sale,flat,12,12,1,37.4,-1,0,,Приморский,Белоостровская ,7,Лесная,Белый остров
BE HOME,real_estate_agent,https://spb.cian.ru/sale/flat/297243992/,Санкт-Петербург,sale,flat,9,13,1,30.8,-1,0,7750000.0,Приморский,Планерная ,91к2,Комендантский проспект,New Time
БрокерЪ Недвижимость,real_estate_agent,https://spb.cian.ru/sale/flat/303465858/,Санкт-Петербург,sale,flat,1,5,2,45.9,-1,0,6479000.0,Невский,Народная ,20,Ломоносовская,
ЛСР Санкт-Петербург,developer,https://spb.cian.ru/sale/flat/299236560/,Санкт-Петербург,sale,flat,3,22,2,50.5,-1,0,8266850.0,Красногвардейский,Полюстрово,,Девяткино,Цветной Город
Школа Недвижимости,real_estate_agent,https://spb.cian.ru/sale/flat/260787470/,Санкт-Петербург,sale,flat,6,6,3,340.0,-1,0,90000000.0,Петроградский,Каменноостровский проспект,73-75,Петроградская,
Школа Недвижимости,real_estate_agent,https://spb.cian.ru/sale/flat/291751043/,Санкт-Петербург,sale,flat,2,8,1,54.93,-1,0,23135830.0,Петроградский,Петровский проспект,22к2,Крестовский остров,Familia
LEGENDA Development,developer,https://spb.cian.ru/sale/flat/297998589/,Санкт-Петербург,sale,flat,3,9,1,64.44,-1,0,30093480.0,Василеостровский,20-я Васильевского острова линия,19,Василеостровская,"Большой, 67"
Richness Realty,real_estate_agent,https://spb.cian.ru/sale/flat/299798760/,Санкт-Петербург,sale,flat,4,5,3,208.0,-1,0,39700000.0,Центральный,Суворовский проспект,17,Площадь Восстания,
ID 113853550,homeowner,https://spb.cian.ru/sale/flat/299168500/,Санкт-Петербург,sale,flat,19,23,1,30.0,-1,0,5750000.0,Красногвардейский,Полюстрово,8к2,Девяткино,Цветной Город
ЛСР Санкт-Петербург,developer,https://spb.cian.ru/sale/flat/294545603/,Санкт-Петербург,sale,flat,10,17,2,61.39,-1,0,15783369.0,Василеостровский,Гавань,9,Горный институт,Морская Набережная ЖК
House Estate,real_estate_agent,https://spb.cian.ru/sale/flat/304222574/,Санкт-Петербург,sale,flat,11,12,4,258.5,-1,0,245500000.0,Петроградский,Ждановская ,45,Чкаловская,Леонтьевский мыс
Юла,real_estate_agent,https://spb.cian.ru/sale/flat/301501290/,Санкт-Петербург,sale,flat,13,21,1,35.0,-1,0,7500000.0,Красногвардейский,Бокситогорская ,27,Ладожская,Охта Хаус
Петербургская Строительная Компания,developer,https://spb.cian.ru/sale/flat/284740254/,Санкт-Петербург,sale,flat,3,7,2,59.2,-1,0,23916776.0,Петроградский,набережная Реки Карповки,31к2,Петроградская,Северная Корона
М16,real_estate_agent,https://spb.cian.ru/sale/flat/303419501/,Санкт-Петербург,sale,flat,12,18,1,39.2,-1,0,14700000.0,Приморский,Фермское шоссе,14к1,Удельная,Невский стиль
BR Group,real_estate_agent,https://spb.cian.ru/sale/flat/287506866/,Санкт-Петербург,sale,flat,11,24,1,36.2,-1,0,6200000.0,Невский, Русановская,18к6,Ломоносовская,ЦДС Приневский
LEGENDA Development,developer,https://spb.cian.ru/sale/flat/302982274/,Санкт-Петербург,sale,flat,2,10,1,38.96,-1,0,11882800.0,Василеостровский,Кожевенная линия,,Горный институт,LEGENDA Васильевского
TOP GRADE ESTATE,real_estate_agent,https://spb.cian.ru/sale/flat/303694169/,Санкт-Петербург,sale,flat,12,14,1,38.89,-1,0,9900000.0,Приморский,Планерная ,89,Комендантский проспект,New Time
Самолет Плюс Санкт-Петербург,real_estate_agent,https://spb.cian.ru/sale/flat/298299925/,Санкт-Петербург,sale,flat,2,11,1,32.5,-1,0,4600000.0,Колпинский,,к32,Рыбацкое,Новое Колпино ЖК
Главстрой Санкт-Петербург,developer,https://spb.cian.ru/sale/flat/297361356/,Санкт-Петербург,sale,flat,25,27,2,44.0,-1,0,10389465.0,Выборгский,проезд Толубеевский,34к2,Проспект Просвещения,Северная долина
БрокерЪ Недвижимость,real_estate_agent,https://spb.cian.ru/sale/flat/301494576/,Санкт-Петербург,sale,flat,6,7,4,110.1,-1,0,21000000.0,Московский, Типанова,18,Московская,
Этажи Санкт-Петербург,real_estate_agent,https://spb.cian.ru/sale/flat/303922508/,Санкт-Петербург,sale,flat,21,23,1,30.0,-1,0,5300000.0,Невский, Русановская,16к3,Ломоносовская,ЦДС Приневский
